0.0	0.0
0.0033333333333333335	1.1863051930796525e-7
0.006666666666666667	3.278353807091813e-7
0.01	4.001264199220856e-7
0.013333333333333334	5.157712196402183e-7
0.016666666666666666	6.546420872341056e-7
0.02	6.434803563596319e-7
0.023333333333333334	7.165761948286406e-7
0.02666666666666667	7.329601859833769e-7
0.030000000000000002	6.40176075268228e-7
0.03333333333333333	6.411765710349482e-7
0.03666666666666667	5.376311037614641e-7
0.04	3.843612288338548e-7
0.043333333333333335	3.272288357693755e-7
0.04666666666666667	1.3435531905252238e-7
0.05	-1.8978896580798942e-8
0.05333333333333334	-1.1037242039590864e-7
0.05666666666666667	-3.1928996100962967e-7
0.060000000000000005	-4.1931145695065954e-7
0.06333333333333334	-4.999499088935493e-7
0.06666666666666667	-6.552749870713456e-7
0.07	-6.59215008680564e-7
0.07333333333333333	-6.948027132221694e-7
0.07666666666666667	-7.462951561329798e-7
0.08	-6.43585212792771e-7
0.08333333333333334	-6.247937289858203e-7
0.08666666666666667	-5.538731372605746e-7
0.09000000000000001	-3.8130462527184924e-7
0.09333333333333334	-3.1349025904160686e-7
0.09666666666666668	-1.564441131475497e-7
0.1	3.491753500958313e-8
0.10333333333333335	1.1080913014070421e-7
0.10666666666666667	3.038054087317204e-7
0.11	4.37941009229887e-7
0.11333333333333334	4.92120794537522e-7
0.11666666666666667	6.463030425004856e-7
0.12000000000000001	6.787422342246602e-7
0.12333333333333334	6.787526054430213e-7
0.12666666666666668	7.470821162922196e-7
0.13	6.591674817384564e-7
0.13333333333333333	6.032208853176253e-7
0.1366666666666667	5.669728967235967e-7
0.14	3.8491188953643014e-7
0.14333333333333334	2.9702815919616277e-7
0.14666666666666667	1.726105666804312e-7
0.15000000000000002	-3.777768830801646e-8
0.15333333333333335	-1.2478602379442545e-7
0.15666666666666668	-2.815043730377798e-7
0.16	-4.540561300990834e-7
0.16333333333333333	-4.923636202390316e-7
0.16666666666666669	-6.311045365738291e-7
0.17	-6.969547249816824e-7
0.17333333333333334	-6.714419583178179e-7
0.17666666666666667	-7.375725752208528e-7
0.18000000000000002	-6.791694817873789e-7
0.18333333333333335	-5.867879951997312e-7
0.18666666666666668	-5.68088835921286e-7
0.19	-4.001469941584215e-7
0.19333333333333336	-2.7586891010232773e-7
0.19666666666666668	-1.8524603321733092e-7
0.2	3.372915514296005e-8
