0.0	0.0
0.0033333333333333335	1.2101799823511345e-7
0.006666666666666667	3.34803505030638e-7
0.01	4.0869219218091194e-7
0.013333333333333334	5.263474863525177e-7
0.016666666666666666	6.686291765640788e-7
0.02	6.571757733708467e-7
0.023333333333333334	7.312019156458907e-7
0.02666666666666667	7.488852277968083e-7
0.030000000000000002	6.53576139358664e-7
0.03333333333333333	6.542077265207855e-7
0.03666666666666667	5.497168436040469e-7
0.04	3.9198455320932963e-7
0.043333333333333335	3.3387119673426407e-7
0.04666666666666667	1.3808850399060287e-7
0.05	-2.032888231435676e-8
0.05333333333333334	-1.1242763092108495e-7
0.05666666666666667	-3.253153826889413e-7
0.060000000000000005	-4.293865215254367e-7
0.06333333333333334	-5.095991573052832e-7
0.06666666666666667	-6.68879978404416e-7
0.07	-6.74352463515019e-7
0.07333333333333333	-7.07976827723718e-7
0.07666666666666667	-7.626103440069528e-7
0.08	-6.579418747579626e-7
0.08333333333333334	-6.362479093538897e-7
0.08666666666666667	-5.669507387797295e-7
0.09000000000000001	-3.8930437384618883e-7
0.09333333333333334	-3.186252120334965e-7
0.09666666666666668	-1.617174776888901e-7
0.1	3.6691210463134284e-8
0.10333333333333335	1.1389452933297777e-7
0.10666666666666667	3.080902771207922e-7
0.11	4.4918002535704036e-7
0.11333333333333334	5.020574932831376e-7
0.11666666666666667	6.583716568958781e-7
0.12000000000000001	6.955147561220274e-7
0.12333333333333334	6.914482077661181e-7
0.12666666666666668	7.622982511995325e-7
0.13	6.754527754051718e-7
0.13333333333333333	6.133012066595976e-7
0.1366666666666667	5.798688801107445e-7
0.14	3.945101927634618e-7
0.14333333333333334	3.003467077553542e-7
0.14666666666666667	1.7853076786382223e-7
0.15000000000000002	-3.848518713538112e-8
0.15333333333333335	-1.299238714946419e-7
0.15666666666666668	-2.842365870460021e-7
0.16	-4.651908958877087e-7
0.16333333333333333	-5.040210810376922e-7
0.16666666666666669	-6.410715868786406e-7
0.17	-7.146693625578579e-7
0.17333333333333334	-6.8506232523763e-7
0.17666666666666667	-7.506672164767579e-7
0.18000000000000002	-6.971908040445522e-7
0.18333333333333335	-5.968588056013177e-7
0.18666666666666668	-5.791690737094531e-7
0.19	-4.1213902192464343e-7
0.19333333333333336	-2.7791825877077094e-7
0.19666666666666668	-1.9040129310728198e-7
0.2	3.221070078640315e-8
